"","x","var","prob","mod","class","cat"
"386",0.135135135135135,"x3",0.653333333333333,"lin","Pareto Distance","paret"
"387",0.135135135135135,"x3",1,"pol","Pareto Distance","paret"
"388",0.135135135135135,"x3",1,"sig","Pareto Distance","paret"
"389",0.135135135135135,"x3",0,"rad","Utopia Distance","paret"
"390",0.135135135135135,"x3",0,"lin","Utopia Distance","paret"
"391",0.135135135135135,"x3",0,"pol","Utopia Distance","paret"
"392",0.135135135135135,"x3",0,"sig","Utopia Distance","paret"
"393",0.135135135135135,"x3",0.556666666666667,"rad","Threshold Cutoff","paret"
"394",0.135135135135135,"x3",0.59,"lin","Threshold Cutoff","paret"
"395",0.135135135135135,"x3",1,"pol","Threshold Cutoff","paret"
"396",0.135135135135135,"x3",1,"sig","Threshold Cutoff","paret"
"397",0.148648648648649,"x1",0.580666666666667,"rad","Pareto Distance","paret"
"398",0.148648648648649,"x1",0.730666666666667,"lin","Pareto Distance","paret"
"399",0.148648648648649,"x1",1,"pol","Pareto Distance","paret"
"400",0.148648648648649,"x1",1,"sig","Pareto Distance","paret"
"401",0.148648648648649,"x1",0.748666666666667,"rad","Utopia Distance","paret"
"402",0.148648648648649,"x1",0.354666666666667,"lin","Utopia Distance","paret"
"403",0.148648648648649,"x1",0,"pol","Utopia Distance","paret"
"404",0.148648648648649,"x1",0,"sig","Utopia Distance","paret"
"405",0.148648648648649,"x1",0.574,"rad","Threshold Cutoff","paret"
"406",0.148648648648649,"x1",0.615333333333333,"lin","Threshold Cutoff","paret"
"407",0.148648648648649,"x1",1,"pol","Threshold Cutoff","paret"
"408",0.148648648648649,"x1",1,"sig","Threshold Cutoff","paret"
"409",0.148648648648649,"x2",0.738,"rad","Pareto Distance","paret"
"410",0.148648648648649,"x2",0.844666666666667,"lin","Pareto Distance","paret"
"411",0.148648648648649,"x2",1,"pol","Pareto Distance","paret"
"412",0.148648648648649,"x2",1,"sig","Pareto Distance","paret"
"413",0.148648648648649,"x2",0.355333333333333,"rad","Utopia Distance","paret"
"414",0.148648648648649,"x2",0.216,"lin","Utopia Distance","paret"
"415",0.148648648648649,"x2",0,"pol","Utopia Distance","paret"
"416",0.148648648648649,"x2",0.000666666666666667,"sig","Utopia Distance","paret"
"417",0.148648648648649,"x2",0.738,"rad","Threshold Cutoff","paret"
"418",0.148648648648649,"x2",0.860666666666667,"lin","Threshold Cutoff","paret"
"419",0.148648648648649,"x2",1,"pol","Threshold Cutoff","paret"
"420",0.148648648648649,"x2",1,"sig","Threshold Cutoff","paret"
"421",0.148648648648649,"x3",0.581333333333333,"rad","Pareto Distance","paret"
"422",0.148648648648649,"x3",0.656,"lin","Pareto Distance","paret"
"423",0.148648648648649,"x3",1,"pol","Pareto Distance","paret"
"424",0.148648648648649,"x3",1,"sig","Pareto Distance","paret"
"425",0.148648648648649,"x3",0,"rad","Utopia Distance","paret"
"426",0.148648648648649,"x3",0,"lin","Utopia Distance","paret"
"427",0.148648648648649,"x3",0,"pol","Utopia Distance","paret"
"428",0.148648648648649,"x3",0,"sig","Utopia Distance","paret"
"429",0.148648648648649,"x3",0.563333333333333,"rad","Threshold Cutoff","paret"
"430",0.148648648648649,"x3",0.611333333333333,"lin","Threshold Cutoff","paret"
"431",0.148648648648649,"x3",1,"pol","Threshold Cutoff","paret"
"432",0.148648648648649,"x3",1,"sig","Threshold Cutoff","paret"
"433",0.162162162162162,"x1",0.623333333333333,"rad","Pareto Distance","paret"
"434",0.162162162162162,"x1",0.752666666666667,"lin","Pareto Distance","paret"
"435",0.162162162162162,"x1",1,"pol","Pareto Distance","paret"
"436",0.162162162162162,"x1",1,"sig","Pareto Distance","paret"
"437",0.162162162162162,"x1",0.770666666666667,"rad","Utopia Distance","paret"
"438",0.162162162162162,"x1",0.322,"lin","Utopia Distance","paret"
"439",0.162162162162162,"x1",0,"pol","Utopia Distance","paret"
"440",0.162162162162162,"x1",0,"sig","Utopia Distance","paret"
"441",0.162162162162162,"x1",0.617333333333333,"rad","Threshold Cutoff","paret"
"442",0.162162162162162,"x1",0.634,"lin","Threshold Cutoff","paret"
"443",0.162162162162162,"x1",1,"pol","Threshold Cutoff","paret"
"444",0.162162162162162,"x1",1,"sig","Threshold Cutoff","paret"
"445",0.162162162162162,"x2",0.705333333333333,"rad","Pareto Distance","paret"
"446",0.162162162162162,"x2",0.808666666666667,"lin","Pareto Distance","paret"
"447",0.162162162162162,"x2",1,"pol","Pareto Distance","paret"
"448",0.162162162162162,"x2",1,"sig","Pareto Distance","paret"
"449",0.162162162162162,"x2",0.358,"rad","Utopia Distance","paret"
"450",0.162162162162162,"x2",0.204,"lin","Utopia Distance","paret"
"451",0.162162162162162,"x2",0,"pol","Utopia Distance","paret"
"452",0.162162162162162,"x2",0,"sig","Utopia Distance","paret"
"453",0.162162162162162,"x2",0.7,"rad","Threshold Cutoff","paret"
"454",0.162162162162162,"x2",0.817333333333333,"lin","Threshold Cutoff","paret"
"455",0.162162162162162,"x2",1,"pol","Threshold Cutoff","paret"
"456",0.162162162162162,"x2",1,"sig","Threshold Cutoff","paret"
"457",0.162162162162162,"x3",0.630666666666667,"rad","Pareto Distance","paret"
"458",0.162162162162162,"x3",0.7,"lin","Pareto Distance","paret"
"459",0.162162162162162,"x3",1,"pol","Pareto Distance","paret"
"460",0.162162162162162,"x3",1,"sig","Pareto Distance","paret"
"461",0.162162162162162,"x3",0.0146666666666667,"rad","Utopia Distance","paret"
"462",0.162162162162162,"x3",0,"lin","Utopia Distance","paret"
"463",0.162162162162162,"x3",0,"pol","Utopia Distance","paret"
"464",0.162162162162162,"x3",0,"sig","Utopia Distance","paret"
"465",0.162162162162162,"x3",0.620666666666667,"rad","Threshold Cutoff","paret"
"466",0.162162162162162,"x3",0.620666666666667,"lin","Threshold Cutoff","paret"
"467",0.162162162162162,"x3",1,"pol","Threshold Cutoff","paret"
"468",0.162162162162162,"x3",1,"sig","Threshold Cutoff","paret"
"469",0.175675675675676,"x1",0.634666666666667,"rad","Pareto Distance","paret"
"470",0.175675675675676,"x1",0.755333333333333,"lin","Pareto Distance","paret"
"471",0.175675675675676,"x1",1,"pol","Pareto Distance","paret"
"472",0.175675675675676,"x1",1,"sig","Pareto Distance","paret"
"473",0.175675675675676,"x1",0.748666666666667,"rad","Utopia Distance","paret"
"474",0.175675675675676,"x1",0.305333333333333,"lin","Utopia Distance","paret"
"475",0.175675675675676,"x1",0,"pol","Utopia Distance","paret"
"476",0.175675675675676,"x1",0,"sig","Utopia Distance","paret"
"477",0.175675675675676,"x1",0.628,"rad","Threshold Cutoff","paret"
"478",0.175675675675676,"x1",0.634666666666667,"lin","Threshold Cutoff","paret"
"479",0.175675675675676,"x1",1,"pol","Threshold Cutoff","paret"
"480",0.175675675675676,"x1",1,"sig","Threshold Cutoff","paret"
"481",0.175675675675676,"x2",0.726666666666667,"rad","Pareto Distance","paret"
"482",0.175675675675676,"x2",0.81,"lin","Pareto Distance","paret"
"483",0.175675675675676,"x2",1,"pol","Pareto Distance","paret"
"484",0.175675675675676,"x2",1,"sig","Pareto Distance","paret"
"485",0.175675675675676,"x2",0.358666666666667,"rad","Utopia Distance","paret"
"486",0.175675675675676,"x2",0.204666666666667,"lin","Utopia Distance","paret"
"487",0.175675675675676,"x2",0,"pol","Utopia Distance","paret"
"488",0.175675675675676,"x2",0,"sig","Utopia Distance","paret"
"489",0.175675675675676,"x2",0.718,"rad","Threshold Cutoff","paret"
"490",0.175675675675676,"x2",0.822666666666667,"lin","Threshold Cutoff","paret"
"491",0.175675675675676,"x2",1,"pol","Threshold Cutoff","paret"
"492",0.175675675675676,"x2",1,"sig","Threshold Cutoff","paret"
"493",0.175675675675676,"x3",0.622666666666667,"rad","Pareto Distance","paret"
"494",0.175675675675676,"x3",0.683333333333333,"lin","Pareto Distance","paret"
"495",0.175675675675676,"x3",1,"pol","Pareto Distance","paret"
"496",0.175675675675676,"x3",1,"sig","Pareto Distance","paret"
"497",0.175675675675676,"x3",0.0433333333333333,"rad","Utopia Distance","paret"
"498",0.175675675675676,"x3",0,"lin","Utopia Distance","paret"
"499",0.175675675675676,"x3",0,"pol","Utopia Distance","paret"
"500",0.175675675675676,"x3",0,"sig","Utopia Distance","paret"
"501",0.175675675675676,"x3",0.604,"rad","Threshold Cutoff","paret"
"502",0.175675675675676,"x3",0.616,"lin","Threshold Cutoff","paret"
"503",0.175675675675676,"x3",1,"pol","Threshold Cutoff","paret"
"504",0.175675675675676,"x3",1,"sig","Threshold Cutoff","paret"
"505",0.189189189189189,"x1",0.64,"rad","Pareto Distance","paret"
"506",0.189189189189189,"x1",0.767333333333333,"lin","Pareto Distance","paret"
"507",0.189189189189189,"x1",1,"pol","Pareto Distance","paret"
"508",0.189189189189189,"x1",1,"sig","Pareto Distance","paret"
"509",0.189189189189189,"x1",0.732666666666667,"rad","Utopia Distance","paret"
"510",0.189189189189189,"x1",0.321333333333333,"lin","Utopia Distance","paret"
"511",0.189189189189189,"x1",0,"pol","Utopia Distance","paret"
"512",0.189189189189189,"x1",0,"sig","Utopia Distance","paret"
"513",0.189189189189189,"x1",0.632,"rad","Threshold Cutoff","paret"
"514",0.189189189189189,"x1",0.640666666666667,"lin","Threshold Cutoff","paret"
"515",0.189189189189189,"x1",1,"pol","Threshold Cutoff","paret"
"516",0.189189189189189,"x1",1,"sig","Threshold Cutoff","paret"
"517",0.189189189189189,"x2",0.734666666666667,"rad","Pareto Distance","paret"
"518",0.189189189189189,"x2",0.81,"lin","Pareto Distance","paret"
"519",0.189189189189189,"x2",1,"pol","Pareto Distance","paret"
"520",0.189189189189189,"x2",1,"sig","Pareto Distance","paret"
"521",0.189189189189189,"x2",0.352,"rad","Utopia Distance","paret"
"522",0.189189189189189,"x2",0.185333333333333,"lin","Utopia Distance","paret"
"523",0.189189189189189,"x2",0,"pol","Utopia Distance","paret"
"524",0.189189189189189,"x2",0,"sig","Utopia Distance","paret"
"525",0.189189189189189,"x2",0.728,"rad","Threshold Cutoff","paret"
"526",0.189189189189189,"x2",0.818,"lin","Threshold Cutoff","paret"
"527",0.189189189189189,"x2",1,"pol","Threshold Cutoff","paret"
"528",0.189189189189189,"x2",1,"sig","Threshold Cutoff","paret"
"529",0.189189189189189,"x3",0.654,"rad","Pareto Distance","paret"
"530",0.189189189189189,"x3",0.712,"lin","Pareto Distance","paret"
"531",0.189189189189189,"x3",1,"pol","Pareto Distance","paret"
"532",0.189189189189189,"x3",1,"sig","Pareto Distance","paret"
"533",0.189189189189189,"x3",0.0806666666666667,"rad","Utopia Distance","paret"
"534",0.189189189189189,"x3",0,"lin","Utopia Distance","paret"
"535",0.189189189189189,"x3",0,"pol","Utopia Distance","paret"
"536",0.189189189189189,"x3",0,"sig","Utopia Distance","paret"
"537",0.189189189189189,"x3",0.640666666666667,"rad","Threshold Cutoff","paret"
"538",0.189189189189189,"x3",0.63,"lin","Threshold Cutoff","paret"
"539",0.189189189189189,"x3",1,"pol","Threshold Cutoff","paret"
"540",0.189189189189189,"x3",1,"sig","Threshold Cutoff","paret"
"541",0.202702702702703,"x1",0.658666666666667,"rad","Pareto Distance","paret"
"542",0.202702702702703,"x1",0.783333333333333,"lin","Pareto Distance","paret"
"543",0.202702702702703,"x1",1,"pol","Pareto Distance","paret"
"544",0.202702702702703,"x1",1,"sig","Pareto Distance","paret"
"545",0.202702702702703,"x1",0.725333333333333,"rad","Utopia Distance","paret"
"546",0.202702702702703,"x1",0.274,"lin","Utopia Distance","paret"
"547",0.202702702702703,"x1",0,"pol","Utopia Distance","paret"
"548",0.202702702702703,"x1",0,"sig","Utopia Distance","paret"
"549",0.202702702702703,"x1",0.653333333333333,"rad","Threshold Cutoff","paret"
"550",0.202702702702703,"x1",0.657333333333333,"lin","Threshold Cutoff","paret"
"551",0.202702702702703,"x1",1,"pol","Threshold Cutoff","paret"
"552",0.202702702702703,"x1",1,"sig","Threshold Cutoff","paret"
"553",0.202702702702703,"x2",0.764,"rad","Pareto Distance","paret"
"554",0.202702702702703,"x2",0.828,"lin","Pareto Distance","paret"
"555",0.202702702702703,"x2",1,"pol","Pareto Distance","paret"
"556",0.202702702702703,"x2",1,"sig","Pareto Distance","paret"
"557",0.202702702702703,"x2",0.372666666666667,"rad","Utopia Distance","paret"
"558",0.202702702702703,"x2",0.184,"lin","Utopia Distance","paret"
"559",0.202702702702703,"x2",0,"pol","Utopia Distance","paret"
"560",0.202702702702703,"x2",0,"sig","Utopia Distance","paret"
"561",0.202702702702703,"x2",0.756666666666667,"rad","Threshold Cutoff","paret"
"562",0.202702702702703,"x2",0.834,"lin","Threshold Cutoff","paret"
"563",0.202702702702703,"x2",1,"pol","Threshold Cutoff","paret"
"564",0.202702702702703,"x2",1,"sig","Threshold Cutoff","paret"
"565",0.202702702702703,"x3",0.659333333333333,"rad","Pareto Distance","paret"
"566",0.202702702702703,"x3",0.722666666666667,"lin","Pareto Distance","paret"
"567",0.202702702702703,"x3",1,"pol","Pareto Distance","paret"
"568",0.202702702702703,"x3",1,"sig","Pareto Distance","paret"
"569",0.202702702702703,"x3",0.11,"rad","Utopia Distance","paret"
"570",0.202702702702703,"x3",0,"lin","Utopia Distance","paret"
"571",0.202702702702703,"x3",0,"pol","Utopia Distance","paret"
"572",0.202702702702703,"x3",0,"sig","Utopia Distance","paret"
"573",0.202702702702703,"x3",0.644,"rad","Threshold Cutoff","paret"
"574",0.202702702702703,"x3",0.637333333333333,"lin","Threshold Cutoff","paret"
"575",0.202702702702703,"x3",1,"pol","Threshold Cutoff","paret"
"576",0.202702702702703,"x3",1,"sig","Threshold Cutoff","paret"
"577",0.216216216216216,"x1",0.698,"rad","Pareto Distance","paret"
"578",0.216216216216216,"x1",0.786,"lin","Pareto Distance","paret"
"579",0.216216216216216,"x1",1,"pol","Pareto Distance","paret"
"580",0.216216216216216,"x1",1,"sig","Pareto Distance","paret"
"581",0.216216216216216,"x1",0.734666666666667,"rad","Utopia Distance","paret"
"582",0.216216216216216,"x1",0.291333333333333,"lin","Utopia Distance","paret"
"583",0.216216216216216,"x1",0,"pol","Utopia Distance","paret"
"584",0.216216216216216,"x1",0,"sig","Utopia Distance","paret"
"585",0.216216216216216,"x1",0.688,"rad","Threshold Cutoff","paret"
"586",0.216216216216216,"x1",0.68,"lin","Threshold Cutoff","paret"
"587",0.216216216216216,"x1",1,"pol","Threshold Cutoff","paret"
"588",0.216216216216216,"x1",1,"sig","Threshold Cutoff","paret"
"589",0.216216216216216,"x2",0.767333333333333,"rad","Pareto Distance","paret"
"590",0.216216216216216,"x2",0.823333333333333,"lin","Pareto Distance","paret"
"591",0.216216216216216,"x2",1,"pol","Pareto Distance","paret"
"592",0.216216216216216,"x2",1,"sig","Pareto Distance","paret"
"593",0.216216216216216,"x2",0.378,"rad","Utopia Distance","paret"
"594",0.216216216216216,"x2",0.188,"lin","Utopia Distance","paret"
"595",0.216216216216216,"x2",0,"pol","Utopia Distance","paret"
"596",0.216216216216216,"x2",0,"sig","Utopia Distance","paret"
"597",0.216216216216216,"x2",0.761333333333333,"rad","Threshold Cutoff","paret"
"598",0.216216216216216,"x2",0.826666666666667,"lin","Threshold Cutoff","paret"
"599",0.216216216216216,"x2",1,"pol","Threshold Cutoff","paret"
"600",0.216216216216216,"x2",1,"sig","Threshold Cutoff","paret"
"601",0.216216216216216,"x3",0.66,"rad","Pareto Distance","paret"
"602",0.216216216216216,"x3",0.722,"lin","Pareto Distance","paret"
"603",0.216216216216216,"x3",1,"pol","Pareto Distance","paret"
"604",0.216216216216216,"x3",1,"sig","Pareto Distance","paret"
"605",0.216216216216216,"x3",0.141333333333333,"rad","Utopia Distance","paret"
"606",0.216216216216216,"x3",0,"lin","Utopia Distance","paret"
"607",0.216216216216216,"x3",0,"pol","Utopia Distance","paret"
"608",0.216216216216216,"x3",0,"sig","Utopia Distance","paret"
"609",0.216216216216216,"x3",0.646,"rad","Threshold Cutoff","paret"
"610",0.216216216216216,"x3",0.64,"lin","Threshold Cutoff","paret"
"611",0.216216216216216,"x3",1,"pol","Threshold Cutoff","paret"
"612",0.216216216216216,"x3",1,"sig","Threshold Cutoff","paret"
"613",0.22972972972973,"x1",0.7,"rad","Pareto Distance","paret"
"614",0.22972972972973,"x1",0.801333333333333,"lin","Pareto Distance","paret"
"615",0.22972972972973,"x1",1,"pol","Pareto Distance","paret"
"616",0.22972972972973,"x1",1,"sig","Pareto Distance","paret"
"617",0.22972972972973,"x1",0.712,"rad","Utopia Distance","paret"
"618",0.22972972972973,"x1",0.263333333333333,"lin","Utopia Distance","paret"
"619",0.22972972972973,"x1",0,"pol","Utopia Distance","paret"
"620",0.22972972972973,"x1",0,"sig","Utopia Distance","paret"
"621",0.22972972972973,"x1",0.688666666666667,"rad","Threshold Cutoff","paret"
"622",0.22972972972973,"x1",0.687333333333333,"lin","Threshold Cutoff","paret"
"623",0.22972972972973,"x1",1,"pol","Threshold Cutoff","paret"
"624",0.22972972972973,"x1",1,"sig","Threshold Cutoff","paret"
"625",0.22972972972973,"x2",0.794666666666667,"rad","Pareto Distance","paret"
"626",0.22972972972973,"x2",0.849333333333333,"lin","Pareto Distance","paret"
"627",0.22972972972973,"x2",1,"pol","Pareto Distance","paret"
"628",0.22972972972973,"x2",1,"sig","Pareto Distance","paret"
"629",0.22972972972973,"x2",0.384,"rad","Utopia Distance","paret"
"630",0.22972972972973,"x2",0.177333333333333,"lin","Utopia Distance","paret"
"631",0.22972972972973,"x2",0,"pol","Utopia Distance","paret"
"632",0.22972972972973,"x2",0,"sig","Utopia Distance","paret"
"633",0.22972972972973,"x2",0.791333333333333,"rad","Threshold Cutoff","paret"
"634",0.22972972972973,"x2",0.848666666666667,"lin","Threshold Cutoff","paret"
"635",0.22972972972973,"x2",1,"pol","Threshold Cutoff","paret"
"636",0.22972972972973,"x2",1,"sig","Threshold Cutoff","paret"
"637",0.22972972972973,"x3",0.688666666666667,"rad","Pareto Distance","paret"
"638",0.22972972972973,"x3",0.762,"lin","Pareto Distance","paret"
"639",0.22972972972973,"x3",1,"pol","Pareto Distance","paret"
"640",0.22972972972973,"x3",1,"sig","Pareto Distance","paret"
"641",0.22972972972973,"x3",0.170666666666667,"rad","Utopia Distance","paret"
"642",0.22972972972973,"x3",0,"lin","Utopia Distance","paret"
"643",0.22972972972973,"x3",0,"pol","Utopia Distance","paret"
"644",0.22972972972973,"x3",0,"sig","Utopia Distance","paret"
"645",0.22972972972973,"x3",0.677333333333333,"rad","Threshold Cutoff","paret"
"646",0.22972972972973,"x3",0.677333333333333,"lin","Threshold Cutoff","paret"
"647",0.22972972972973,"x3",1,"pol","Threshold Cutoff","paret"
"648",0.22972972972973,"x3",1,"sig","Threshold Cutoff","paret"
"649",0.243243243243243,"x1",0.728,"rad","Pareto Distance","paret"
"650",0.243243243243243,"x1",0.808666666666667,"lin","Pareto Distance","paret"
"651",0.243243243243243,"x1",1,"pol","Pareto Distance","paret"
"652",0.243243243243243,"x1",1,"sig","Pareto Distance","paret"
"653",0.243243243243243,"x1",0.730666666666667,"rad","Utopia Distance","paret"
"654",0.243243243243243,"x1",0.224666666666667,"lin","Utopia Distance","paret"
"655",0.243243243243243,"x1",0,"pol","Utopia Distance","paret"
"656",0.243243243243243,"x1",0,"sig","Utopia Distance","paret"
"657",0.243243243243243,"x1",0.722,"rad","Threshold Cutoff","paret"
"658",0.243243243243243,"x1",0.710666666666667,"lin","Threshold Cutoff","paret"
